1.694456274733130985e-01,1.228719527070933626e-01,1.942877246723871132e-01,9.694283973024356293e-02,3.359086611837376890e-01,1.954588306595308467e-01,1.990751709332058417e-01,9.071132925320021800e-02,3.744357558361072758e-01,4.067411745190460115e-01,9.999999999999968914e-01,2.010621268830226627e-01,3.140301186402959521e-01,2.912039628383207845e-01,3.094726624234347967e-01,2.313875380984231900e-01,2.179642241103058042e-01,1.216569467402114774e-01,2.833395442406470566e-01,1.829921249688708229e-01
1.411505776594770833e-01,1.674349580233968071e-01,9.620824698535712649e-02,1.952827567111655727e-01,3.240377985670599981e-01,8.362819833915922929e-02,3.173088197008399058e-01,6.059258686159930962e-02,1.568431549291898763e-01,1.802906893011562428e-01,2.010621268830226627e-01,9.999999999999982236e-01,4.446791887987633363e-01,1.789883493685724691e-01,2.637849332420455495e-01,1.769866947484111941e-01,3.930207387376357664e-01,3.253538600480936904e-01,1.183852957321373661e-01,3.703010332169379137e-01
2.064529426689387936e-01,2.115470022051184618e-01,1.864186454944082583e-01,2.048884106897309598e-01,5.463925743975507343e-01,5.925497349938537578e-02,4.347106335526723098e-01,1.162464338191151469e-01,1.937387448178185534e-01,4.260564966680031596e-01,3.140301186402959521e-01,4.446791887987633363e-01,9.999999999999973355e-01,3.212155575269408092e-01,2.869764835046105800e-01,1.635614154778478879e-01,4.408074836302059429e-01,3.562063698926341559e-01,2.880845802363209418e-01,3.009827196025032792e-01
1.725072150055085851e-01,4.222648208136823289e-01,1.561487754172085074e-01,8.824184276889698864e-02,4.223494432920271713e-01,9.241427979053352948e-02,3.110884689347881427e-01,9.369926499140759923e-02,3.545376968608789370e-01,3.712812877995674832e-01,2.912039628383207845e-01,1.789883493685724691e-01,3.212155575269408092e-01,9.999999999999980016e-01,2.596899617992708409e-01,2.062725443495253830e-01,1.844948639758464126e-01,2.943614878797040091e-01,4.469447988711864883e-01,2.675615785033895744e-01
2.328947863263148010e-01,1.689234082788461933e-01,1.144428697242275417e-01,1.050308458643851445e-01,3.369992862850269555e-01,1.110989249315982169e-01,2.017427592583365126e-01,7.152602953602565927e-02,2.055405365145790697e-01,2.897585369929581711e-01,3.094726624234347967e-01,2.637849332420455495e-01,2.869764835046105800e-01,2.596899617992708409e-01,9.999999999999973355e-01,3.709713175400781715e-01,2.136074600238969390e-01,1.738073975183986319e-01,2.126969759924553505e-01,3.645413606241007520e-01
2.452670136819363467e-01,1.271277857039692372e-01,7.956104964005343561e-02,8.427922730427737930e-02,2.655857719181186627e-01,1.285010119803126072e-01,1.803498794793968740e-01,1.162776657331717201e-01,2.246460489980035835e-01,2.657931767827063085e-01,2.313875380984231900e-01,1.769866947484111941e-01,1.635614154778478879e-01,2.062725443495253830e-01,3.709713175400781715e-01,9.999999999999973355e-01,2.351917794360615377e-01,1.474720144918364451e-01,1.460680008082821113e-01,4.550114558195244574e-01
1.822686198070718744e-01,1.463276046824315835e-01,2.080385375052963004e-01,2.233539533313294023e-01,4.521382477319068616e-01,3.852605819365423345e-02,3.639427739228106584e-01,1.613019640316871173e-01,1.560060025185476540e-01,3.290104582577063619e-01,2.179642241103058042e-01,3.930207387376357664e-01,4.408074836302059429e-01,1.844948639758464126e-01,2.136074600238969390e-01,2.351917794360615377e-01,9.999999999999973355e-01,1.768009615263385625e-01,1.890450948960276656e-01,4.200328473547247365e-01
1.057287034368104284e-01,2.525545095107465388e-01,1.251500106979554217e-01,1.403714604498304264e-01,2.172736519841960978e-01,5.666896293816960778e-02,4.428944529831714827e-01,8.504705600472173277e-02,2.444297270438963721e-01,1.503222691905872765e-01,1.216569467402114774e-01,3.253538600480936904e-01,3.562063698926341559e-01,2.943614878797040091e-01,1.738073975183986319e-01,1.474720144918364451e-01,1.768009615263385625e-01,9.999999999999968914e-01,1.590480635843110058e-01,2.188547923578692822e-01
2.072978693775361925e-01,2.069051549225606745e-01,1.281457010289420162e-01,9.480418920198765975e-02,3.192358011198396239e-01,6.320414744515132077e-02,1.880588381736112702e-01,1.007628710770823305e-01,1.780864711997584005e-01,5.001046997958970008e-01,2.833395442406470566e-01,1.183852957321373661e-01,2.880845802363209418e-01,4.469447988711864883e-01,2.126969759924553505e-01,1.460680008082821113e-01,1.890450948960276656e-01,1.590480635843110058e-01,9.999999999999980016e-01,1.818017754563201471e-01
2.394362338782791977e-01,1.483737003975697244e-01,9.449662855347995549e-02,9.458590116302886819e-02,4.675869610285846578e-01,5.356630977406950239e-02,4.099982680814646119e-01,1.269203091761904323e-01,2.019989012774208448e-01,2.804355814965360238e-01,1.829921249688708229e-01,3.703010332169379137e-01,3.009827196025032792e-01,2.675615785033895744e-01,3.645413606241007520e-01,4.550114558195244574e-01,4.200328473547247365e-01,2.188547923578692822e-01,1.818017754563201471e-01,9.999999999999980016e-01
