pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,label
3.412786070139268296e-02,-7.277612407423839080e-02,1.718674076298598585e-02,5.957608655651341206e-02,1.895463569128450973e-02,-2.742218391293412688e-02,7.362322163387741147e-02,4.695897851201922407e-02,1
3.218820650186388771e-02,-3.732073267375893982e-02,-4.448864130878272399e-02,2.818164867728894379e-02,6.242710751762114985e-02,-3.297635771245019821e-03,-1.287607666767665547e-02,-3.497371748765715216e-02,1
-9.934967888598819630e-02,-2.429761293924953200e-02,-2.006371600474295136e-02,-2.485591867993910964e-02,2.241756768554597698e-02,5.753342333347875176e-02,5.335059331911402858e-02,-6.726478387052961007e-03,1
1.232489647072573108e-02,-8.354643867420819339e-03,2.867107664254152366e-02,-5.172978511149940034e-02,-2.796110562300638865e-03,1.163636322576144279e-02,3.835945867424100930e-02,-2.331765955651897426e-02,1
9.070195678030057440e-02,5.573146566968260190e-02,-4.656008183191844702e-02,-3.098338848881122126e-02,4.831898327886952060e-02,4.956483720063561971e-02,7.287734262870099178e-02,-1.252186059986231358e-02,1
9.095928154968384999e-03,2.352442822650294835e-02,-1.653113952082219465e-02,2.542845826275761095e-03,-3.172179128247916424e-02,1.616108166874383179e-04,-5.769208300494745468e-04,5.385571825926136619e-02,1
-2.089297434311097532e-02,-4.516830983867090726e-02,-1.057752214819256131e-01,-2.392341048047314303e-02,-1.170092289535336338e-02,-5.431284480619821137e-02,-3.857742579700839530e-02,-1.223855571744460538e-02,1
-5.349391437304350239e-02,-3.109701435480755408e-02,4.175102033878815531e-03,2.497426372586276228e-02,9.393399530019849383e-03,-9.863350355509477654e-03,-2.798739216493361867e-02,4.289090706355813687e-02,1
4.314060801442682475e-02,1.636149732849013008e-02,-1.451049792053280690e-02,2.169924846836417121e-03,-5.016371869891451951e-02,2.657334905256022659e-02,-8.001208888147269549e-02,4.692831832275955878e-02,1
1.822104136649663197e-02,4.473976804618907954e-02,-7.532169076345092418e-02,-2.494805994436164256e-02,2.153797402081463613e-02,4.553818357513478993e-02,1.060275365300674955e-01,2.795490859703061992e-02,1
5.659858826892321532e-02,1.617649015909556134e-02,-7.277016120907321695e-02,-3.143101279219900207e-02,9.182670311350162040e-02,6.850249469978635097e-03,-3.710925860322127068e-02,2.039438708438712222e-02,1
1.537287411234414388e-03,3.437858533696542054e-03,-6.653014356809322516e-02,1.619615781278998991e-03,-2.645736298522389368e-02,6.802147445435612061e-02,3.175551858188708446e-03,3.180950221392680327e-02,1
5.877981730601775090e-02,3.207086707517101815e-02,4.538645919259401418e-02,-3.874950734449665590e-02,6.519013441081214499e-02,6.289190241941221282e-02,-2.693261474583832915e-02,1.775929735305181723e-02,1
-9.575603997575295179e-02,2.407123450516030286e-02,-5.246412324469556382e-02,-6.874340800438027976e-02,1.036046884606545496e-02,9.908451844751630169e-03,5.471160299899771595e-02,-4.572352680233948002e-02,1
4.843937761021632066e-02,-5.959541518061697157e-02,-4.617142830262663256e-02,-4.139064842493478326e-04,5.845016638554650229e-02,-2.132597619383718932e-02,-7.522447730021797341e-02,-4.308275604981299731e-03,1
-1.504120047074746468e-02,1.012735029499011070e-02,1.610366881842011794e-02,2.695307423207356570e-02,8.026342324546438534e-02,-4.837753981505538495e-03,2.755895538950856732e-02,-2.032360462318837796e-02,1
7.787486023904620185e-03,4.867418511797342445e-02,-3.934680684980670917e-02,-3.265396629188419518e-03,-1.639305581802380854e-02,1.672034252899470483e-02,-1.887063559283246733e-02,1.234012158005544368e-02,1
1.916463620138858168e-02,-2.278019537572643222e-02,4.663416347480777574e-02,1.341096975391549428e-02,9.856729848403303351e-02,-3.917374685496012587e-02,-4.330586406863692200e-02,7.057589968412955606e-02,1
-1.426873406170418856e-02,3.267915755672923250e-02,3.871432358459367395e-02,6.251052567979901997e-02,1.649910690458377890e-02,-2.799350631247484247e-02,6.601579378317160018e-02,2.594185627961166987e-02,1
4.598421011369982492e-02,5.321877061665136049e-02,1.842951560488868823e-02,1.559513840242994975e-03,-7.409348988301578398e-02,-2.320881577151076569e-02,6.827136836465247383e-02,4.461562022440185293e-02,1
1.248000396898389930e-01,3.852546429228216607e-02,-2.123126712058688581e-02,-3.128937417085278505e-02,5.466610495361088305e-03,1.207208743558825514e-02,-7.347372598560605872e-02,-3.551893667928057025e-03,1
1.775030009768524195e-02,-4.693800584191773484e-02,2.151680046095967927e-02,2.600030556474473495e-02,3.380430038648088442e-02,-4.540235412531508363e-02,5.430645061427921000e-02,-1.244281830467636185e-02,1
-5.318652784155882690e-02,2.642557693507887814e-02,5.446155941585500287e-02,5.113383456673619050e-03,-1.490641750386798026e-02,3.203210416050662757e-02,1.042003804551816862e-02,-9.013745567908995962e-03,1
-8.518098658903043574e-02,9.638255612068219458e-02,4.315241439988315442e-02,4.865593305786206719e-05,-4.556916782704689001e-02,1.638869562808817175e-03,-3.240705190376075989e-02,-2.989209934260681628e-02,1
1.386533492752258824e-02,-3.139155484997806222e-02,1.102517047470468088e-02,-1.469340770753043562e-02,3.207102316795625713e-02,-1.007217811998344570e-03,-2.448055213621450760e-02,2.261840411085759214e-02,1
-3.879824675855837735e-02,1.046155406598660992e-01,6.831629454059170992e-02,1.062645177604164964e-02,-1.011553201899425825e-01,8.729837031021856581e-04,-2.486764860274840588e-02,-5.350995295682889341e-02,1
-2.538366286566529073e-02,-1.135348604092801736e-02,2.246890248482054722e-02,2.748285766669298844e-02,-4.863277414588228903e-02,1.938711722612480176e-02,-3.903514994902231028e-02,-3.940907046363453792e-02,1
-5.837048447005276086e-02,4.583717571272447056e-02,5.716975871460677934e-03,4.130082823851456003e-02,-6.936466212114906008e-03,-3.399001795124572539e-02,3.411664705244941975e-02,-1.586536893174676777e-02,1
4.486504211902027361e-02,4.361800634999991183e-02,2.534270370395109648e-02,4.651688327012311330e-02,3.467743211601743286e-02,-4.879538900235465965e-02,1.019111782702082462e-03,-2.802870396703235206e-02,1
3.089249474182010138e-02,-2.303067270934378366e-02,-1.736195460844666694e-02,-2.078680510890417235e-02,7.017521001865822949e-02,-7.955595338582303888e-02,4.776088456915936024e-04,-5.143778525628308132e-03,1
3.739444337952629177e-02,-3.019126718804724871e-02,-4.039094042773644366e-02,-1.355710222099741624e-02,2.268083546310719137e-02,4.388980990573854157e-02,5.263538404055717601e-02,-4.879652096503349357e-02,1
-1.224693207768843758e-02,7.718696999907985468e-02,-6.467280307051018196e-02,6.851963467245381079e-02,1.765784719395363522e-02,-5.098731516685210685e-02,2.375804358163928487e-02,-2.827348313367332791e-02,1
9.084473278506781033e-03,-4.355403328060018786e-02,1.413900552631990569e-02,2.751889658465621682e-02,8.789416961129640701e-03,8.000109688517793860e-02,5.206105703285423755e-03,2.213523640536093143e-02,1
-3.308647377736396999e-02,-8.469228448887278216e-02,-4.042364339327991600e-03,-4.086825760643680860e-02,8.304176118985867952e-03,1.816619027214748036e-02,-3.012700360201478814e-02,-6.968364772143830974e-03,1
-1.080376689107046539e-01,-1.108140761714318349e-02,-5.223920151657027167e-02,-7.944004353518996364e-02,4.347214496873317083e-03,7.675774285813646847e-02,3.386633382652492336e-02,3.714711990847164441e-02,1
-6.231117655645944386e-02,5.518068556315725362e-03,-3.266526369846804723e-02,1.652281843840270811e-02,5.327438630181259571e-02,-1.192397440738713482e-02,-6.662723675063246358e-03,9.852678225746651364e-02,1
-3.891532451535845150e-02,1.915941711094107727e-02,5.935197703351279691e-02,-3.232165022306302676e-02,1.840503035774198985e-03,-4.377780882799568035e-02,-1.769784661483044669e-02,-1.946348237893489805e-02,1
2.109949649159778909e-02,-3.175388313438579080e-02,-3.608555617253072362e-02,5.911440994573599617e-02,3.856665163850830219e-02,-1.855407003149549955e-02,3.091695098698062083e-02,-7.249531990887597699e-03,1
-2.669086449658896951e-02,1.391085283150657152e-02,-2.825387883892789900e-02,1.185493053967565102e-02,-3.849097455819093516e-02,3.996076490852483454e-02,2.796391980932315391e-02,3.039410119433596028e-02,1
-6.539622359723024081e-02,9.218323251619099309e-03,4.201490921579083965e-02,5.334894964214486474e-02,-2.717293405118849717e-02,-7.929635093748647889e-02,-1.208615525828178605e-01,1.013458209308319528e-02,1
2.004892948779456174e-02,-2.819952351868445367e-02,5.582802313296677393e-02,-9.017186566809121118e-02,-2.222040904201406236e-02,-7.842867945926883591e-03,4.587785146755445770e-02,9.213542285807712479e-03,1
-6.918206963920978114e-02,2.605915882635895242e-03,-5.590917034738041025e-02,3.307012562161328745e-02,1.014809959254879546e-01,-9.715930698924077347e-02,2.570294886891671959e-02,5.075997650842383087e-03,1
6.379584098990435936e-02,-2.559411253294650856e-02,1.435694715306819365e-02,-4.092765544697634511e-02,-2.651589609998449004e-02,-6.352093435736772898e-04,5.608363022612268545e-02,7.365705225772489761e-02,1
-4.085319735468212476e-02,1.685132487211525674e-03,7.265425593245115887e-02,-1.411465671027892395e-02,-1.900296445388481234e-02,7.413718485551365305e-03,-6.023996098318578490e-02,-5.413932311708927192e-02,1
-2.392202320831350246e-02,4.170884812021698196e-02,-3.732538016711071244e-02,-3.571098975720501251e-02,5.141230494491777492e-02,8.328657181323109726e-02,3.882512715752216986e-02,-4.681192672106052055e-02,1
4.831837321789757278e-02,-4.380693134452179338e-02,5.593159778526111264e-02,2.839457128106749606e-02,1.533164083555528870e-02,-1.255840729434346686e-02,6.657886108832460070e-02,1.526939260387629935e-02,1
8.235772465602095652e-03,2.462752208944817695e-02,-1.231418296897302325e-02,6.509361113895134610e-02,-1.748841957527248747e-02,-5.262971917815083972e-02,-3.173654229091436157e-02,1.853505516175167362e-03,1
-2.639066245264293578e-02,-6.036872561939880116e-02,8.828326158319098338e-02,-4.675832592311437996e-02,-8.663033409758972084e-03,-8.776452824409401721e-02,1.283409200858887274e-02,5.455400786240974242e-02,1
-1.823528864206253736e-02,5.390859276747106410e-02,-4.517444063490883704e-02,6.004428678024842370e-02,-6.015548503049227003e-02,2.337002310562557791e-03,2.984821731313139909e-02,2.806388861049683575e-02,1
2.294229360936551887e-02,-1.509468064521840222e-02,4.425426131232606392e-02,-1.687192001669762798e-02,2.481307579877225101e-03,-1.455869080380172743e-02,-4.503375292919679397e-03,-2.363223656316080362e-02,1
-8.698215449519632048e-02,4.004915837464943090e-02,2.251130985977694426e-02,-3.040598533119146657e-02,2.149486417201887031e-02,5.360974255313526865e-02,-4.780778567159882364e-02,5.999561636704499323e-02,1
-4.442112236559533217e-02,2.022195305444186072e-03,7.346524487506414514e-02,-5.265142603774172758e-02,-2.239077138649251189e-02,-4.100095353613358168e-02,6.904499340559644427e-02,8.572039421210486676e-02,1
-9.543402136337661434e-02,3.623166611260469905e-02,2.604952327881449731e-02,8.590871130162720803e-02,3.018135092805276920e-02,3.685360352558073038e-02,4.367712042834893948e-02,5.535790600093210001e-02,1
1.489606084592736725e-02,3.797009097996503074e-02,2.888874453918807358e-02,1.230584671143659242e-02,-9.302115921533066559e-03,1.034391904310196127e-02,2.607870928473406125e-02,-2.427577815650796764e-02,1
-6.930772310350374887e-02,2.946777485145258765e-02,7.370046217060084726e-02,-3.903450169869668307e-02,-3.092182901235457360e-02,1.617418574828816125e-02,-2.231166036644559661e-02,2.349406606414372947e-02,1
-5.196410492084221205e-02,2.585767446301916531e-02,-3.428762040620845358e-02,2.602302010547537583e-02,-2.379802697350995311e-02,3.814864379503935671e-02,-5.909401564831993914e-02,-9.010798781684102197e-04,1
3.344117972828681423e-02,-2.217540813832094906e-02,-3.592139909835258212e-05,-2.388527864427930636e-02,2.387780165711021058e-02,8.180117801441065192e-03,-9.921497001664088614e-03,2.443553057783267798e-02,1
-1.517028216733446074e-02,5.451456050849388252e-02,9.639266082827130377e-02,7.416551433097626732e-03,-3.527003041499924413e-02,-4.864928466645974947e-02,-6.436567240696028369e-02,4.856681069041189625e-02,1
1.127140986624605157e-01,1.925864858641888541e-02,6.998899008832745738e-02,-2.357409969303233058e-02,-1.298057009969608849e-02,1.950159907692994646e-02,-5.962683258802278091e-02,3.430475974598684585e-02,1
-8.850618053690847975e-02,7.187063808738278214e-02,-4.579633768034614179e-05,-7.275470756167896902e-02,-2.259359636712464717e-02,1.250875159737420070e-02,-6.264046373828761893e-02,-4.175008196030729340e-02,1
-5.878092323850384049e-02,4.988861841057828928e-02,3.561987944783868727e-03,3.268194905378464521e-02,-8.699896553649312525e-03,-2.309060451470873118e-02,4.672372844110571355e-02,-2.667820378541889761e-02,1
-1.172584199787772043e-02,3.576135949928608421e-02,-4.049817708539940955e-03,3.549712750024272556e-02,4.649503550551838116e-02,-5.018474605561119677e-03,7.813746458672293782e-02,-4.678729776004692323e-03,1
3.535603938684383357e-02,1.165136556934282808e-01,-1.912957004944266376e-02,-4.760264694517912960e-03,3.654761091177735361e-03,8.105266748040469704e-03,-3.821418302773479242e-02,-3.678088958755766635e-02,1
2.353881054304551163e-02,-4.066627437781492049e-02,8.630605212514998181e-02,1.583085611278165633e-02,6.405040725667379697e-02,-4.931168191273350293e-02,2.598666122496844436e-02,-9.988920902885948822e-04,1
4.672570311543667622e-03,-2.502783048169709285e-02,6.634680000586315463e-02,-1.392489814913827964e-02,-3.420021810859685471e-03,-5.163541266268864560e-02,2.787684177443162936e-02,-5.611138419061612731e-02,1
-3.130960089134253443e-02,-5.902879480182866151e-02,5.780426201958266397e-02,-1.795058511868011936e-02,-1.013720171436658518e-02,1.845278474926250259e-02,-3.295995401560368465e-02,-3.657468238353155793e-02,1
1.756438535628784131e-02,2.669019363832213221e-02,-6.617127333870884143e-02,-3.898896192366259339e-02,6.178754286741146989e-02,-7.550183640076611746e-02,-2.423511022360572142e-02,2.573982038302093534e-03,1
-1.004921484096642573e-02,-3.085032987649417250e-03,3.479992956412402555e-02,-1.180871284252675291e-01,-1.485370895815205962e-02,5.826658972330370050e-03,2.170033013779229525e-02,-2.814776359766804278e-02,1
5.933296403201605146e-02,5.456259816830522774e-02,-8.630290529055588411e-02,-3.278760144688017825e-02,-7.915033621170103340e-03,7.831733961408130634e-03,-2.087875461445456993e-02,-2.865212592662820523e-02,1
1.206724939082628317e-02,9.107943925731993087e-03,-6.041222642598042224e-03,3.787019926493810640e-02,-8.284108193818447152e-02,-2.450498708690637337e-02,4.952208924182340682e-02,8.999380792367277226e-02,1
4.089666052942710767e-02,4.301761797360532241e-02,3.336925515836716705e-02,-1.941508566041681705e-02,5.373891572033637903e-02,-2.542169562316274473e-02,-2.838053893304615799e-02,-1.660470114511364281e-02,1
6.569755985261080400e-02,-5.958505945739558246e-02,-2.626609417266609001e-02,-3.171457679124985163e-02,1.418981044983207707e-01,-1.094917569664830437e-03,1.898381096560194242e-02,3.277592552479551002e-02,1
-4.690629134171783732e-02,8.792038184442318993e-02,-1.225429385286922954e-02,-3.437280720758331513e-03,-1.027286844321023511e-02,-9.057778844123008655e-02,4.510922408815618186e-03,-3.507517845542348738e-03,1
-3.743845011788225763e-02,-5.637183658395476110e-02,2.515577903402006071e-02,-2.999466648752200162e-02,-4.442178500913370603e-02,-1.834786698957325060e-02,-7.870061853321808076e-02,9.759180527160937757e-02,1
-4.901661847751774548e-02,-3.343460701873596924e-02,7.104465984745486629e-02,4.750391875931052332e-02,-3.149423258926640264e-03,-7.197663543704011261e-04,-7.111971390471442944e-02,-6.740355225214082757e-02,1
-6.954310250590828302e-02,3.622895944258513329e-02,-2.943043827224446976e-02,-2.286195373045224119e-02,1.422936593084297117e-02,3.777973039480847506e-02,1.529438788404204400e-02,6.232106300743305016e-02,1
6.533584586338671285e-02,4.686245672754232872e-02,7.451154686891085788e-02,1.164221590378920583e-02,-1.418988452284003152e-02,6.196356975985898435e-02,-7.083757545560258849e-03,-4.035774023506608771e-03,1
2.660528364007289093e-02,-4.113570756539566137e-02,4.315986238384597606e-02,8.560130452664303780e-02,-3.286747139708623595e-03,-3.954076320711412407e-02,-7.570212694892229643e-02,8.000008171542287438e-02,1
-3.496914112318096762e-02,-3.047825059420506202e-02,1.117462323472651238e-02,2.714707584918859412e-02,1.576863639607484126e-03,2.711088429858503346e-03,-5.472882453598088871e-03,4.859498768149183440e-02,1
2.937070057890729669e-02,-1.938977409236774738e-02,3.488128190942117041e-02,7.791746206477331849e-02,3.062128313063595605e-02,-1.059448272251419486e-02,4.009849885261840274e-02,1.362007455310102616e-02,1
-1.153104088295441552e-02,-6.175652635555060888e-02,2.796392778997445344e-02,1.115407010222565533e-02,-2.151133183577935704e-02,-2.120610598310338282e-02,-5.797002322507500971e-02,1.658189220165222008e-02,1
5.286050398057190458e-02,2.119283333342458081e-02,-6.855656714552800512e-02,4.012022794814460586e-02,6.119874011601765529e-02,-4.638557572035442028e-02,-1.524003296999180967e-02,1.370874863402823940e-02,1
-2.015777417623500212e-02,-2.026483280805789489e-02,1.576619487351909113e-02,-6.997756288741230520e-03,3.613547571243879569e-02,7.735968889695817030e-02,4.567749215634986371e-02,4.720349266991100134e-02,1
1.213288383549368521e-02,4.255105458863675527e-02,-1.851682336002033469e-02,-8.625132762855038104e-02,-3.499043626574539073e-02,3.943892740493224955e-03,-1.598210703490592424e-02,-4.710897328552048069e-02,1
1.018033719106454561e-04,2.974362603014489917e-02,-1.102973490856423017e-02,-1.572554387669330631e-02,2.584793060204021095e-02,-2.975414674594930795e-02,-1.447335555393710338e-01,2.447741770393798907e-02,1
-2.579794822127922174e-02,6.129716651363643215e-02,-4.591219520926518617e-03,-6.178535790141253398e-02,-3.668853482452429701e-03,1.746850375992855392e-02,-9.015132558634518511e-02,2.737237735377717057e-02,1
6.405455472539009487e-02,-1.756167745440292971e-02,1.472939143541929750e-02,-6.185527078935125489e-02,-8.347895387922281418e-02,3.159644161703030474e-02,5.518283496280596695e-02,4.033298510213062169e-03,1
-4.415992086077405454e-02,3.239864552819549798e-02,-2.372063420984659929e-02,-7.088816549843895629e-03,2.707122668891063372e-02,8.310893954733876432e-02,4.564586855869332688e-02,-3.847681614404206696e-02,1
1.997974339118971029e-02,-2.258187223581393718e-02,1.162539351599188933e-02,-3.633278638099083496e-02,-6.115091040058477818e-03,-7.221340102999382338e-02,1.780374877981376683e-02,-7.514185581946911108e-02,1
-3.826473711874673472e-02,-3.357902584685839437e-02,-1.531566432165756310e-02,4.310075113201095043e-02,-4.973246682623017750e-02,-8.215402757501918951e-02,3.501979361028559595e-03,3.410048107344482160e-02,1
9.407638132462141367e-03,-4.811854946147162138e-02,-2.142230876876262055e-02,-1.754256052114598272e-02,-1.380186178125204256e-02,-1.120751269637831199e-02,-1.185207971652244528e-02,6.649246062438086968e-02,1
-4.515725537813784080e-02,-2.946934957246675341e-02,7.335807852464965549e-03,-3.891599619193634313e-02,7.837453259273452835e-03,-1.334480570403876465e-01,-7.724382686709801993e-02,7.216505630360310619e-02,1
-5.728852199292468195e-02,-2.635351144688193904e-03,-4.512441447591298421e-02,-5.079971058930370098e-03,1.272649840922012755e-02,3.785026026924423557e-04,-5.562862966294164491e-02,-2.304746960591611687e-02,1
-5.563918019672316889e-02,1.607585777238093941e-02,-2.198240602861347218e-02,6.737324289280525146e-03,-6.501687172993368680e-02,3.200645759725338768e-02,3.016080268288758373e-03,-3.712363288633178243e-02,1
-8.997185241619953810e-02,-8.531128020724721220e-03,-7.695330952582037564e-04,-1.053477270334106375e-02,2.421762137356782245e-03,7.430478812914047271e-02,-6.111994192467732484e-02,-2.971128956815298136e-02,1
1.078496928326147828e-04,1.256743522539529451e-02,-8.016873682758685060e-02,4.004785973294378715e-02,-1.461723148097929074e-02,8.075173795090728746e-02,2.557502552932223658e-02,9.259329801855449571e-02,1
4.170714672896420200e-02,-4.083114171387956098e-02,5.452637215524638176e-02,2.587557981678211341e-02,9.750461594219312841e-03,3.348951409073688823e-02,-5.647546152532308822e-02,-3.612696053412719436e-03,1
1.547161578429852996e-02,-3.693325450733710158e-02,-3.601623119350123858e-02,-8.009710325282023979e-02,-2.841474989115111774e-02,-2.077852182191838176e-02,9.925355685149495066e-02,-2.200595150372268091e-02,1
4.099938007217083374e-02,-2.004883706002605001e-02,1.159540427331435392e-02,-6.192679555095818161e-02,6.684393831159785027e-02,-4.042139332195653079e-02,-3.358594016123539472e-02,-3.187973337271753083e-02,1
-3.014178065029994580e-02,-1.377187659041415914e-02,1.753293704244476836e-02,-6.797138592274079572e-02,-2.598449602530826519e-02,-7.118988370439623993e-03,-6.393233424515777641e-02,1.225960969401899449e-02,1
-4.779174187492238324e-02,2.967268641487965080e-03,3.493964148559173394e-02,-9.229115333460574666e-02,-1.006847772217630693e-01,-4.366659594799468633e-04,2.483427542698651500e-03,-1.547915589714776198e-02,1
-2.232308657989415246e-02,-6.227678378974164236e-02,-7.325605163452990516e-03,4.867185566456878887e-02,9.941012852020547370e-04,8.485730666210238027e-02,-8.780108868463853966e-02,-7.817468673403899643e-03,1
1.000363998397440918e-01,1.097524305243540929e-02,2.309489303924241316e-02,-3.882333892364051020e-02,4.759992673075000985e-02,6.005549112841752869e-04,-7.929224708784772535e-02,-5.351935133470180073e-02,1
2.235038225610908600e-04,4.395991483190580390e-02,-6.698525012234829781e-03,7.014824393294587235e-02,1.138683065794074585e-02,-2.312671120665159286e-02,-4.865592508254999726e-02,-5.150143626998341523e-02,1
-3.073592251399030490e-03,-2.385461813869625344e-02,1.038118268452898479e-01,4.660013122262997992e-02,3.413565218953878294e-02,9.447195690728961252e-04,-4.340513364853841420e-03,9.434052391370201240e-02,1
-7.019529396738561321e-03,-6.806053004825188268e-02,-3.771788322652191300e-02,8.062867239987402818e-03,-2.899552793712046467e-02,5.401724152654168581e-02,-7.980373279964896038e-02,-2.955261944351372100e-02,1
-5.418108185638693258e-02,-3.923179184566470343e-03,2.226699884289360526e-02,2.637272361064239845e-02,1.122667500455978677e-02,2.653208642979420009e-02,2.728821027035157470e-02,-5.590358893691258629e-02,1
5.595511517072598168e-02,-9.606164705078619470e-02,-1.835238500904406642e-02,-4.658638352034983471e-02,1.338589310705440294e-01,2.593291447966357063e-02,3.619771477443942120e-02,2.088444156136298052e-02,1
5.394967020022486265e-02,-1.910108245279338495e-03,-9.137177560448846159e-02,6.826617397678931554e-02,3.091225865109564763e-02,-1.030295088360662636e-01,-1.255261223175838450e-02,4.397839094063873272e-02,1
-2.751361404096067456e-02,-3.856187206296951553e-02,2.522537554104423499e-02,7.716991711522976256e-03,-6.055920764099420595e-02,2.725463194668765674e-02,1.413479124917970953e-01,3.931109663783016739e-02,1
8.879625222540304952e-02,4.801624715206553699e-03,2.464975953380747070e-02,1.091781928270406238e-01,-1.812006392229819837e-02,-3.139542620123552535e-02,7.274874061432279326e-02,-5.338244230772407062e-02,1
8.123329763166287423e-03,-1.344391120979275371e-02,-1.716170591793004727e-02,2.523697250260600877e-02,-1.242703820962955466e-02,-1.540143203032223913e-02,-8.535258632758549457e-02,2.077466740315570687e-02,1
5.632412964774736325e-02,-1.707677535297030466e-02,-1.205340292803183944e-01,-9.202912218659349552e-02,9.051632703920914347e-02,-5.773921022812045873e-04,7.465242050582845609e-03,-1.342594439797211055e-02,1
-6.909888247064685518e-02,-6.865646986980072919e-02,1.815125143830990939e-02,-4.927457529832554584e-02,1.933440340439842794e-02,-1.197061617492758447e-02,8.023639142893047166e-03,-8.332945599336419318e-02,1
-5.447157020008257938e-02,3.294147681313295412e-02,-2.710721540817882455e-02,2.021389288219367295e-02,-6.079944538451516334e-02,-2.464893637918707386e-02,-6.309293582018517255e-02,7.753581366339784564e-02,1
-2.090872873638623120e-02,8.364762539359196780e-02,6.400975159515309709e-02,-5.617271813568835981e-02,-8.581526841553106799e-02,-1.837755324698401465e-04,9.968567335851188926e-02,-3.706576185527958589e-02,1
3.240011259907632502e-02,1.146307916524115789e-01,-8.406943646678807780e-03,1.488709931340215925e-02,3.023516829113898768e-02,3.965242721601552195e-02,1.009398825362222904e-02,8.563480677866407154e-02,1
-1.740596195329117968e-02,3.374856236459591180e-02,-6.574149880662526202e-02,3.771773883959696639e-03,4.585566494346001581e-02,-4.238163070944239025e-02,-2.784342352547396204e-02,3.120193502136354644e-02,1
8.887113816337197103e-02,3.775099778759778701e-02,6.934436732065804576e-02,7.909924660408515495e-02,3.614570777322859141e-02,5.485789978101610759e-02,-4.439800120296685804e-02,-7.108988827430906543e-02,1
7.419719159668500263e-02,-6.733251385814686962e-02,7.137147074666543023e-02,2.988503532166915735e-02,-2.694410045094509931e-02,-4.957893742290482575e-02,1.010200940155310534e-02,5.219035863064656888e-02,1
9.690226480720366686e-02,7.174667664345989702e-03,-4.813219348286073423e-02,2.529450596850783828e-02,1.264981051364525572e-02,6.009486666414663031e-02,1.478294120161164835e-02,-7.531998039669025868e-02,1
2.674704246121696605e-02,-4.540447618582799105e-02,1.260414845929904229e-02,-9.076000980501450210e-02,-9.135695863739592970e-02,-6.489139822394714152e-02,-1.111769666031070247e-01,-1.931797730126210647e-03,1
-1.626041021060182015e-02,3.513831758175390424e-02,-6.426449179678658113e-03,-8.106658982275430358e-03,-3.177326684020075759e-02,-1.877187136331769004e-03,-8.535977015687257197e-03,-4.748977730176545675e-02,1
7.605244721445667683e-03,3.334028544607359201e-02,4.514080525561630503e-02,-1.372873926085320731e-02,1.429312416519996042e-02,-7.477764179083941365e-02,3.715113230848249293e-02,-3.273376579086899330e-02,1
1.371050552418962842e-01,-6.780013468514055341e-02,-5.629761198926402921e-02,-7.748195774269932279e-02,-9.408363337660045206e-03,1.486517000230780199e-02,-5.761423598006591013e-02,-3.454481184499075264e-02,1
4.684058252675970396e-02,-4.819965645962205614e-02,-1.575563381610141714e-02,9.667836564399900912e-02,-6.310498570019794362e-02,2.795963501228385453e-02,-4.611235863674448959e-02,-6.305500934480311181e-04,1
-4.990533271784192149e-02,4.398427801453957259e-02,-3.423365806390091942e-02,-4.259984141607819734e-03,4.058291152515956790e-02,-1.038118962795899075e-01,-8.399236916280758414e-02,-2.905570258072500897e-02,1
-4.677799822838782373e-02,6.202803685426442476e-02,-1.003849195177206194e-01,1.483193204343811154e-02,-4.799932763633907307e-02,3.150228878300525117e-05,-3.180413663449692396e-02,-2.935851460441403493e-02,1
-1.285587998923558295e-02,2.263795909120294020e-02,3.033247559283924928e-03,4.306451272179422779e-02,1.979802438725543692e-02,2.155870540547760728e-02,5.718058585467457322e-02,-9.215879642226606702e-03,1
4.139815522231039130e-02,-4.145014980117091297e-02,-9.986521579347810984e-02,-1.105705214147571919e-01,-6.553595894894456014e-03,3.373139725743285605e-02,-9.860820514398098424e-02,-3.493728399359785630e-02,1
-7.267607259938274611e-02,-3.329339893237523440e-02,3.808070991329948456e-03,7.900806873865187652e-02,2.201529193757230732e-02,-7.247002810926590766e-02,2.893659317142694212e-02,1.136825932437958847e-01,1
6.249770478056954071e-02,-1.935990755690700574e-02,1.548315181645638049e-02,1.368329031847727653e-02,-2.257125352694046988e-02,3.323341189726201905e-02,-4.059407152831476240e-02,9.957918855372718467e-03,1
-2.255652139143114396e-02,6.026814118952772241e-03,2.975425722751063456e-02,-1.930994068001704034e-02,2.999334972137219710e-02,7.891295446198281008e-03,-7.717957432881665525e-02,4.908773043811098802e-03,1
6.598593347347524174e-02,8.163914920181116613e-03,-1.534107443848211315e-02,3.559276342887682937e-02,-8.730045123935402385e-02,2.826276719587782205e-02,4.372145972917957507e-02,3.524762638964062250e-02,1
2.663098859419934985e-03,-2.428344428587370096e-02,2.939384399326125386e-02,1.322270518748709829e-02,-1.511432870608202250e-02,-1.159491348447097385e-02,1.677694555737312826e-02,-6.200915851375805345e-03,1
-4.642887519356338200e-02,1.877919242426720134e-02,1.764541179983614497e-02,5.289895651807643984e-02,1.999608867235537490e-02,1.398737153473783058e-02,5.768349092250056598e-02,-9.041435076195309187e-03,1
